Order ID	Order Date	Order Priority	Order Quantity	Sales	Unit Price	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
12930	11/24/2011	High	49	1147.64	23.42	Regular Air	4.5	Yukon	Corporate	Office Supplies	Appliances	Small Box	11/25/2011
37893	11/24/2011	Not Specified	14	436.78	31.20	Regular Air	5.5	Quebec	Corporate	Technology	Computer Peripherals	Small Box	11/25/2011
29795	11/25/2011	High	49	19325.2	394.39	Regular Air	19.99	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	11/26/2011
29795	11/25/2011	High	48	8380.22	174.59	Delivery Truck	35.02	Northwest Territories	Small Business	Furniture	Bookcases	Jumbo Box	11/26/2011
22304	11/25/2011	Low	24	40.24	1.68	Regular Air	0.7	Manitoba	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	11/29/2011
56039	11/25/2011	Low	23	156.66	6.81	Regular Air	5.2	Ontario	Small Business	Office Supplies	Paper	Small Box	11/30/2011
30532	11/26/2011	High	45	514.03	11.42	Regular Air	5.01	Ontario	Home Office	Office Supplies	Paper	Small Box	11/28/2011
30532	11/26/2011	High	28	431.37	15.41	Regular Air	9.73	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	11/27/2011
21731	11/26/2011	Low	26	1580.57	60.79	Regular Air	49	New Brunswick	Corporate	Office Supplies	Appliances	Large Box	11/26/2011
30532	11/26/2011	High	23	262.31	11.40	Express Air	5.25	Ontario	Home Office	Office Supplies	Envelopes	Small Box	11/27/2011
56900	11/26/2011	Not Specified	16	54.32	3.40	Regular Air	0.7	Nova Scotia	Small Business	Office Supplies	Rubber Bands	Wrap Bag	11/28/2011
3622	11/26/2011	Low	16	76.6	4.79	Regular Air	5.41	Manitoba	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/01/2011
20804	11/26/2011	Low	13	4393.75	337.98	Delivery Truck	14.7	Ontario	Small Business	Technology	Office Machines	Jumbo Drum	12/03/2011
30532	11/26/2011	High	9	1696.7	188.52	Delivery Truck	23.58	Ontario	Home Office	Furniture	Bookcases	Jumbo Box	11/28/2011
51553	11/27/2011	Not Specified	34	320.04	9.41	Express Air	4.39	Alberta	Small Business	Office Supplies	Paper	Wrap Bag	11/29/2011
52071	11/27/2011	Not Specified	14	136.85	9.78	Regular Air	5.6	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	11/29/2011
51553	11/27/2011	Not Specified	13	73.97	5.69	Regular Air	5.67	Alberta	Small Business	Office Supplies	Paper	Small Box	11/30/2011
51553	11/27/2011	Not Specified	12	88.57	7.38	Regular Air	6.15	Alberta	Small Business	Office Supplies	Paper	Small Box	11/29/2011
51553	11/27/2011	Not Specified	3	21366.51	7122.17	Regular Air	24.49	Alberta	Small Business	Technology	Office Machines	Large Box	11/28/2011
52071	11/27/2011	Not Specified	1	12.74	12.74	Regular Air	4.95	Ontario	Consumer	Furniture	Office Furnishings	Small Box	11/29/2011
26437	11/28/2011	Critical	48	254.51	5.30	Regular Air	0.7	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	11/30/2011
31520	11/28/2011	High	23	138.71	6.03	Regular Air	5.57	Saskachewan	Consumer	Furniture	Office Furnishings	Small Box	11/29/2011
51842	11/28/2011	Low	4	431.11	107.78	Regular Air	35	Alberta	Corporate	Office Supplies	Storage & Organization	Large Box	12/02/2011
26437	11/28/2011	Critical	4	52.43	13.11	Express Air	6.22	Yukon	Corporate	Furniture	Office Furnishings	Small Box	11/29/2011
51842	11/28/2011	Low	1	54.22	54.22	Regular Air	5.81	Alberta	Corporate	Office Supplies	Paper	Small Box	12/03/2011
53411	11/29/2011	Critical	25	667.64	26.71	Regular Air	4	Quebec	Small Business	Technology	Computer Peripherals	Small Box	11/30/2011
56130	11/29/2011	Medium	25	41.87	1.67	Regular Air	1.57	British Columbia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	12/01/2011
3046	11/29/2011	High	24	10094.43	420.60	Regular Air	19.99	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	12/01/2011
56130	11/29/2011	Medium	13	246.06	18.93	Regular Air	8.99	British Columbia	Corporate	Furniture	Office Furnishings	Small Pack	12/01/2011
49477	11/29/2011	Medium	9	75.94	8.44	Regular Air	5.83	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	11/29/2011
19523	11/30/2011	High	44	155.78	3.54	Regular Air	2.2	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	12/01/2011
4579	11/30/2011	High	40	1765.05	44.13	Regular Air	2.99	Nova Scotia	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	12/01/2011
33253	11/30/2011	Not Specified	17	524,212	30836.00	Regular Air	3.3	Nova Scotia	Home Office	Technology	Telephones and Communication	Small Pack	12/02/2011
33253	11/30/2011	Not Specified	6	24.2	4.03	Regular Air	1.17	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	12/02/2011
2595	12/13/2011	Not Specified	29	208.47	7.19	Express Air	8.74	British Columbia	Corporate	Office Supplies	Paper	Small Box	12/15/2011
2595	12/13/2011	Not Specified	13	11764.25	904.94	Delivery Truck	44.55	British Columbia	Corporate	Furniture	Bookcases	Jumbo Box	12/14/2011
2595	12/13/2011	Not Specified	4	25.17	6.29	Regular Air	5.26	British Columbia	Corporate	Furniture	Office Furnishings	Small Pack	12/15/2011
12199	12/14/2011	Low	50	8289.51	165.79	Regular Air	7.07	British Columbia	Corporate	Office Supplies	Storage & Organization	Small Box	12/18/2011
13089	12/14/2011	Not Specified	34	3577.11	105.21	Delivery Truck	58.72	Quebec	Corporate	Furniture	Bookcases	Jumbo Box	12/17/2011
12199	12/14/2011	Low	2	19	9.50	Regular Air	5.27	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011
20743	12/15/2011	High	39	231.21	5.93	Express Air	8.16	Alberta	Consumer	Office Supplies	Paper	Small Box	12/16/2011
22086	12/15/2011	Medium	21	2039.33	97.11	Delivery Truck	74.35	Manitoba	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	12/16/2011
50688	12/16/2011	Critical	50	600.22	12.00	Regular Air	3.14	Northwest Territories	Home Office	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	12/17/2011
32803	12/16/2011	Medium	49	371.95	7.59	Express Air	4.71	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/17/2011
51201	12/16/2011	High	42	312.05	7.43	Regular Air	11.51	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/16/2011
32613	12/16/2011	Low	41	71,749,435	1749986.22	Express Air	3.99	Quebec	Consumer	Technology	Telephones and Communication	Small Box	12/18/2011
32613	12/16/2011	Low	38	5228.2	137.58	Regular Air	35	Quebec	Consumer	Office Supplies	Storage & Organization	Large Box	12/18/2011
47079	12/16/2011	Critical	34	1069.85	31.47	Delivery Truck	45.51	Manitoba	Home Office	Furniture	Tables	Jumbo Box	12/18/2011
32613	12/16/2011	Low	31	1359.74	43.86	Express Air	8.99	Quebec	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	12/23/2011
32803	12/16/2011	Medium	22	96.07	4.37	Regular Air	2.5	Ontario	Corporate	Office Supplies	Envelopes	Small Box	12/18/2011
41349	12/17/2011	Critical	44	346.2	7.87	Express Air	11.51	British Columbia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/18/2011
50854	12/17/2011	Critical	42	452.15	10.77	Express Air	3.37	Ontario	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	12/17/2011
41349	12/17/2011	Critical	39	475.52	12.19	Regular Air	6.27	British Columbia	Home Office	Office Supplies	Storage & Organization	Medium Box	12/19/2011
47717	12/17/2011	Not Specified	35	173.22	4.95	Regular Air	0.5	Saskachewan	Consumer	Office Supplies	Labels	Small Box	12/18/2011
24966	12/17/2011	Medium	34	4152.12	122.12	Regular Air	19.99	Manitoba	Corporate	Office Supplies	Storage & Organization	Small Box	12/18/2011
39617	12/17/2011	Not Specified	33	1283.68	38.90	Regular Air	9.2	British Columbia	Small Business	Furniture	Office Furnishings	Wrap Bag	12/19/2011
39617	12/17/2011	Not Specified	28	169.46	6.05	Regular Air	1.2	British Columbia	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	12/19/2011
50854	12/17/2011	Critical	27	137.5	5.09	Regular Air	4.95	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/17/2011
30081	12/17/2011	High	26	213.49	8.21	Regular Air	8.94	Manitoba	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011
50854	12/17/2011	Critical	12	5744.24	478.69	Delivery Truck	28.14	Ontario	Corporate	Technology	Office Machines	Jumbo Drum	12/19/2011
51463	12/17/2011	Low	7	4,053,395	579056.43	Express Air	3.9	Quebec	Corporate	Technology	Telephones and Communication	Small Box	12/17/2011
41349	12/17/2011	Critical	4	85.96	21.49	Express Air	8.99	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	12/19/2011
51463	12/17/2011	Low	4	28.34	7.09	Regular Air	7.44	Quebec	Corporate	Office Supplies	Paper	Small Box	12/26/2011
50657	12/18/2011	High	49	7413.29	151.29	Delivery Truck	16.01	New Brunswick	Corporate	Furniture	Tables	Jumbo Box	12/20/2011
25378	12/18/2011	Not Specified	48	37,130,125	773544.27	Regular Air	7.69	Yukon	Corporate	Technology	Telephones and Communication	Small Box	12/20/2011
31878	12/18/2011	Medium	42	56,785,525	1352036.31	Regular Air	8.99	Alberta	Home Office	Technology	Telephones and Communication	Small Box	12/19/2011
50657	12/18/2011	High	40	315.45	7.89	Regular Air	11.51	New Brunswick	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011
41991	12/18/2011	Low	36	1773.86	49.27	Delivery Truck	14.19	Prince Edward Island	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	12/23/2011
41991	12/18/2011	Low	35	543.22	15.52	Regular Air	7.4	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	12/22/2011
54533	12/18/2011	Medium	21	162.25	7.73	Regular Air	6.05	Nova Scotia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011
25061	12/18/2011	Medium	20	941.13	47.06	Regular Air	7.23	Ontario	Home Office	Office Supplies	Paper	Small Box	12/20/2011
41991	12/18/2011	Low	18	813.9	45.22	Regular Air	4.8	Prince Edward Island	Corporate	Furniture	Office Furnishings	Wrap Bag	12/22/2011
50657	12/18/2011	High	16	60.02	3.75	Express Air	1.93	New Brunswick	Corporate	Office Supplies	Paper	Wrap Bag	12/20/2011
42082	12/18/2011	Critical	15	76.42	5.09	Regular Air	3.01	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	12/20/2011
31878	12/18/2011	Medium	14	138.95	9.93	Regular Air	4.39	Alberta	Home Office	Office Supplies	Paper	Wrap Bag	12/18/2011
21894	12/18/2011	Critical	6	54.3	9.05	Regular Air	2.03	Manitoba	Consumer	Office Supplies	Paper	Wrap Bag	12/20/2011
59911	12/18/2011	Not Specified	1	10.59	10.59	Regular Air	2.15	Saskachewan	Corporate	Office Supplies	Paper	Wrap Bag	12/19/2011
32450	12/19/2011	Medium	37	2638.79	71.32	Delivery Truck	89.3	Quebec	Small Business	Furniture	Tables	Jumbo Box	12/19/2011
56032	12/19/2011	Not Specified	31	2893.31	93.33	Regular Air	13.99	Saskachewan	Corporate	Technology	Office Machines	Medium Box	12/19/2011
56032	12/19/2011	Not Specified	25	3923.27	156.93	Delivery Truck	60	Saskachewan	Corporate	Furniture	Tables	Jumbo Drum	12/21/2011
19040	12/19/2011	High	10	211.97	21.20	Regular Air	8.99	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	12/20/2011
48515	12/20/2011	Critical	47	725.8	15.44	Express Air	1.97	Quebec	Consumer	Office Supplies	Paper	Wrap Bag	12/20/2011
42692	12/20/2011	Medium	42	278.01	6.62	Regular Air	8.73	British Columbia	Small Business	Office Supplies	Paper	Small Box	12/21/2011
42692	12/20/2011	Medium	41	248.86	6.07	Regular Air	7.5	British Columbia	Small Business	Office Supplies	Paper	Small Box	12/22/2011
18562	12/20/2011	Critical	41	160.11	3.91	Regular Air	2.97	Quebec	Home Office	Office Supplies	Paper	Wrap Bag	12/22/2011
38528	12/20/2011	Critical	36	2,544,985	70694.03	Regular Air	0.99	Ontario	Small Business	Technology	Telephones and Communication	Wrap Bag	12/21/2011
12320	12/20/2011	Critical	35	539.21	15.41	Delivery Truck	27.75	Ontario	Corporate	Furniture	Tables	Jumbo Box	12/22/2011
52327	12/20/2011	Medium	27	3853.47	142.72	Regular Air	6.5	Ontario	Home Office	Technology	Computer Peripherals	Small Box	12/21/2011
38528	12/20/2011	Critical	10	70.02	7.00	Regular Air	0.5	Manitoba	Small Business	Office Supplies	Labels	Small Box	12/22/2011
52327	12/20/2011	Medium	5	28.23	5.65	Regular Air	4.7	Ontario	Home Office	Office Supplies	Paper	Small Box	12/22/2011
51203	12/21/2011	High	49	26622.55	543.32	Delivery Truck	45.7	Nova Scotia	Home Office	Furniture	Tables	Jumbo Box	12/22/2011
15009	12/21/2011	Not Specified	46	1200.13	26.09	Express Air	8.99	Quebec	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	12/23/2011
3525	12/21/2011	Not Specified	38	115.43	3.04	Regular Air	1.34	Yukon	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	12/23/2011
22950	12/21/2011	Low	29	1756.11	60.56	Regular Air	35	Ontario	Corporate	Office Supplies	Storage & Organization	Large Box	12/28/2011
15009	12/21/2011	Not Specified	28	229.43	8.19	Express Air	2.5	Nova Scotia	Small Business	Office Supplies	Envelopes	Small Box	12/22/2011
7077	12/21/2011	High	14	304.52	21.75	Regular Air	5.94	Alberta	Consumer	Office Supplies	Appliances	Medium Box	12/23/2011
4773	12/22/2011	Critical	48	6,746,312	140548.17	Delivery Truck	29.21	Ontario	Home Office	Furniture	Tables	Jumbo Box	12/24/2011
19616	12/22/2011	High	42	116.94	2.78	Express Air	1.25	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	12/23/2011
4773	12/22/2011	Critical	26	311.38	11.98	Regular Air	5.72	Nova Scotia	Home Office	Office Supplies	Envelopes	Small Box	12/23/2011
26658	12/22/2011	High	17	72.75	4.28	Regular Air	5.26	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	12/22/2011
19616	12/22/2011	High	3	92.31	30.77	Regular Air	6.17	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	12/23/2011
6148	12/24/2011	Medium	50	510.56	10.21	Regular Air	5.16	Quebec	Small Business	Furniture	Office Furnishings	Small Box	12/25/2011
12289	12/24/2011	Low	25	3019.41	120.78	Regular Air	7.11	Northwest Territories	Corporate	Technology	Office Machines	Medium Box	12/28/2011
12806	12/24/2011	Not Specified	20	761.23	38.06	Regular Air	14.72	British Columbia	Small Business	Office Supplies	Envelopes	Small Box	12/25/2011
6148	12/24/2011	Medium	18	389.52	21.64	Express Air	6.68	Quebec	Small Business	Furniture	Office Furnishings	Small Box	12/25/2011
10243	12/24/2011	High	12	28.41	2.37	Regular Air	4.77	New Brunswick	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/25/2011
14852	12/24/2011	Medium	9	3800.4	422.27	Express Air	19.99	British Columbia	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/24/2011
52833	12/24/2011	Medium	8	317.82	39.73	Regular Air	12.9	Ontario	Consumer	Office Supplies	Storage & Organization	Small Box	12/25/2011
36356	12/25/2011	Medium	45	4768.59	105.97	Delivery Truck	45	British Columbia	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	12/27/2011
56423	12/25/2011	Not Specified	41	170.82	4.17	Express Air	0.5	Saskachewan	Corporate	Office Supplies	Labels	Small Box	12/26/2011
36356	12/25/2011	Medium	33	117.77	3.57	Regular Air	0.5	British Columbia	Consumer	Office Supplies	Labels	Small Box	12/27/2011
11687	12/25/2011	High	26	188.93	7.27	Regular Air	1.77	Quebec	Home Office	Office Supplies	Paper	Wrap Bag	12/25/2011
20737	12/25/2011	Medium	15	3,364,248	224283.20	Delivery Truck	61.76	Quebec	Home Office	Furniture	Tables	Jumbo Box	12/27/2011
20737	12/25/2011	Medium	10	1410.93	141.09	Delivery Truck	36.09	Quebec	Home Office	Furniture	Bookcases	Jumbo Box	12/26/2011
56423	12/25/2011	Not Specified	4	1609.69	402.42	Regular Air	19.99	Saskachewan	Corporate	Office Supplies	Storage & Organization	Small Box	12/26/2011
454	12/26/2011	Low	42	234.2	5.58	Regular Air	1.82	Ontario	Small Business	Office Supplies	Rubber Bands	Wrap Bag	12/28/2011
45506	12/26/2011	Low	3	4,483,665	1494555.00	Regular Air	8.99	Saskachewan	Consumer	Technology	Telephones and Communication	Small Box	12/31/2011
10820	12/27/2011	Not Specified	49	2072.12	42.29	Express Air	8.99	Alberta	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	12/28/2011
10820	12/27/2011	Not Specified	33	151.19	4.58	Regular Air	0.7	Alberta	Small Business	Office Supplies	Rubber Bands	Wrap Bag	12/27/2011
37861	12/28/2011	Not Specified	32	980.07	30.63	Regular Air	5.76	Saskachewan	Corporate	Office Supplies	Paper	Small Box	12/30/2011
37792	12/29/2011	High	49	183.08	3.74	Regular Air	0.5	Nova Scotia	Corporate	Office Supplies	Labels	Small Box	12/31/2011
46662	12/29/2011	Critical	48	34,101,575	710449.48	Regular Air	0.99	British Columbia	Home Office	Technology	Telephones and Communication	Wrap Bag	12/31/2011
46662	12/29/2011	Critical	33	162	4.91	Regular Air	0.71	British Columbia	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	12/31/2011
39585	12/29/2011	Not Specified	32	166.17	5.19	Regular Air	3.63	Alberta	Corporate	Furniture	Office Furnishings	Wrap Bag	12/30/2011
24422	12/29/2011	Critical	20	3467.28	173.36	Delivery Truck	29.21	Nova Scotia	Corporate	Furniture	Tables	Jumbo Box	12/31/2011
37792	12/29/2011	High	14	36.74	2.62	Regular Air	0.97	Quebec	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	12/30/2011
46662	12/29/2011	Critical	8	57.22	7.15	Regular Air	6.6	British Columbia	Home Office	Office Supplies	Paper	Small Box	12/31/2011
57959	12/30/2011	Medium	48	1269.79	26.45	Express Air	5.89	British Columbia	Consumer	Technology	Computer Peripherals	Small Box	12/31/2011
29666	12/30/2011	Not Specified	44	362.75	8.24	Regular Air	2.38	Ontario	Small Business	Technology	Computer Peripherals	Small Pack	01/01/2012
57959	12/30/2011	Medium	40	239.86	6.00	Regular Air	3.37	British Columbia	Consumer	Office Supplies	Rubber Bands	Wrap Bag	12/31/2011
22051	12/30/2011	Not Specified	39	209.33	5.37	Regular Air	7.44	Manitoba	Corporate	Office Supplies	Paper	Small Box	01/01/2012
18534	12/30/2011	Low	36	282.58	7.85	Express Air	1.99	Nova Scotia	Corporate	Technology	Computer Peripherals	Small Pack	12/30/2011
16805	12/30/2011	Low	29	852.75	29.41	Regular Air	1.49	Alberta	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	01/01/2012
29666	12/30/2011	Not Specified	29	155.86	5.37	Regular Air	8.16	Quebec	Small Business	Office Supplies	Paper	Small Box	12/31/2011
16805	12/30/2011	Low	26	172.33	6.63	Regular Air	5.74	Alberta	Corporate	Office Supplies	Paper	Small Box	01/01/2012
58626	12/30/2011	High	23	6641.14	288.75	Delivery Truck	64.73	Prince Edward Island	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	01/01/2012
58626	12/30/2011	High	21	10469.03	498.53	Delivery Truck	26	Prince Edward Island	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	01/02/2012
58626	12/30/2011	High	18	835.55	46.42	Regular Air	1.99	Prince Edward Island	Small Business	Technology	Computer Peripherals	Small Pack	12/31/2011
3271	12/31/2011	Critical	45	11532.99	256.29	Delivery Truck	17.86	Ontario	Home Office	Technology	Office Machines	Jumbo Drum	12/31/2011
27015	12/31/2011	Low	24	1339.25	55.80	Regular Air	13.22	Ontario	Home Office	Office Supplies	Appliances	Small Box	12/31/2011
3271	12/31/2011	Critical	18	146.1	8.12	Express Air	1.43	Ontario	Home Office	Office Supplies	Paper	Wrap Bag	01/01/2012
5607	12/31/2011	Not Specified	8	618,715	77339.38	Regular Air	5.03	Nunavut	Home Office	Technology	Telephones and Communication	Medium Box	01/03/2012
37543	12/31/2011	Medium	6	241.85	40.31	Regular Air	13.89	Yukon	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	01/01/2012
27137	12/31/2011	High	2	605,625	302812.50	Regular Air	1.1	Nova Scotia	Small Business	Technology	Telephones and Communication	Small Box	01/02/2012
